Image,AnimalID,Slide,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num points,Length µm
1001363-2_37.jpg,,,d3111ec4-b3c3-4607-8ed9-b4bde2e812e3,Regenerated Length,Regenerated Length,Image,Polyline,664.74,549.17,,1189.2
1001363-2_40.jpg,,,84181acb-cc33-4a65-92ef-d92b3eec1560,Regenerated Length,Regenerated Length,Image,Polyline,723.16,458.9,,691.72
1001363-2_40.jpg,,,573b40e0-9ca6-4447-9f35-75a9725f6c11,Adipocytes,Adipocytes,Image,Points,831.5,452.31,12,
1001363-2_43.jpg,,,90beaf37-3075-4fe5-a372-ece21c1639a6,Cartilage Length,Cartilage Length,Image,Line,400.12,343.48,,149.24
1001363-2_43.jpg,,,a974df18-c0e9-4ab5-aa8e-c99ec0564d4b,Cartilage Length,Cartilage Length,Image,Line,581.66,467.8,,295.35
1001363-2_43.jpg,,,b26cba2c-b9ab-4dcd-9d9c-e3c6c4a4ef61,Regenerated Length,Regenerated Length,Image,Polyline,566.14,476.57,,597.42
1001363-2_43.jpg,,,0df2b3e4-af93-40dc-beca-c6c4d87c1f8e,Adipocytes,Adipocytes,Image,Points,552.51,421.2,10,
1001363-2_51.jpg,,,c6c910e2-5094-47d9-9f0c-615dfffbe378,Cartilage Length,Cartilage Length,Image,Line,923.14,351.96,,29.89
1001363-2_51.jpg,,,33a2ea8d-4607-497b-af4e-96abd327270f,Cartilage Length,Cartilage Length,Image,Line,840.76,221.95,,145.2
1001363-2_51.jpg,,,a90baaf0-e6bf-4011-bf2a-3fed0935ea7b,Cartilage Length,Cartilage Length,Image,Line,770.39,106.1,,126.14
1001363-2_51.jpg,,,e93824c5-be75-4000-857c-c9a94981e1df,Regenerated Length,Regenerated Length,Image,Polyline,864.42,299.97,,577.14
1001363-2_51.jpg,,,fb06785a-61b5-4a64-a385-0afdd8c7331e,Regenerated Length,Regenerated Length,Image,Polyline,890.79,1052.3,,430.92
1001363-2_51.jpg,,,830963c6-fa7c-4aec-8cb0-7e521befd238,Adipocytes,Adipocytes,Image,Points,813.99,163.69,5,
1001363-2_57.jpg,,,4df8858d-64a9-470c-8fff-52677d6e5b59,Regenerated Length,Regenerated Length,Image,Polyline,722.19,379.2,,514.09
1001363-2_57.jpg,,,6d9f0d11-3fdc-43d1-849a-c0c2dd4c9ec3,Regenerated Length,Regenerated Length,Image,Polyline,584.43,1010.2,,405.14
1001363-2_57.jpg,,,dcb12dfb-4713-418c-984d-de2f33e7e356,Adipocytes,Adipocytes,Image,Points,762.47,619.04,7,
